Polyline = true

1	344.43	510
1	334.61	514.61
1	326.58	522.58
1	220.97	668.97
1	193.44	710.44
1	164.62	761.62
1	137.7	801.7
1	114.24	829.24
1	108	842.59
1	108	850.46
1	113.87	864.13
1	136.71	890.29
1	154.81	914.19
1	218.77	979.23
1	258.27	1025.7
1	299.21	1066.8
1	316.74	1081.3
1	328.63	1087
1	335.24	1087
1	341.42	1082.4
1	345.47	1075.5
1	347.44	1065.4
1	348.01	909.01
1	356	852.58
1	356	539.42
1	352.62	518.38
1	349.3	513.7
1	344.43	510
